"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"gbpusd"
"14761"	0.00725212070113507	0.00854137109452133	0.0103739191257059	0.013744213423487	0.0167752916440904	0.0165380755729489	0.0147278218542346	0.0138228372667907	0.0143113949978828	0.0144981129568323	0.0169005088153555	0.0152420021477573	0.0140027946784407	0.0120733128878671	0.00830432805595361	0.00325811222046536	-0.0022279689360633	-0.00687416000273655	-0.00526577082512198	-0.00163660577291791	-0.00198595577354423	-0.00213963315441175	-0.000411201404902733	0.000126276200346461	1.4643625
"14762"	0.000687861826640216	-0.000312268307560486	-0.00075534564062875	-0.00179850037237978	-0.00331456405931447	-0.00270194835474742	-0.000730070512308483	0.000241764267397588	-0.000722373291024126	-5.43294640700519e-05	-0.00116170069723127	-4.9345029816942e-05	0.000921025927888872	0.00104625513288561	3.06794474996079e-05	0.00234801175400381	0.00366956573682375	0.00381987326937735	0.000865592086493256	-0.00312550719203929	-0.00305737729452998	-0.000751834768470955	-0.00181232343799191	-0.0027407014483157	1.4653625
"14763"	-0.0025626802561246	-0.00154571283426037	-0.00146286575320938	-0.00187517597392353	-0.00270365174512285	-0.00323013892109497	-0.00350289338059459	-0.00351814902215195	-0.00535329533544945	-0.00623519760356507	-0.00526833545456753	-0.00248400771727073	-0.00212082292439397	-0.00166532189674945	-0.00415368527446814	-0.00683409019849324	-0.00514906263497137	-0.00477927223408025	-0.00666518731936614	-0.00783693779156167	-0.00785622345684077	-0.0106373012915101	-0.0107481617983869	-0.0102880044210508	1.4616125
"14766"	-0.0138785253609769	-0.0141777490160742	-0.0145915646741095	-0.0147687707862724	-0.0145575299983166	-0.0144633570992792	-0.014003903527842	-0.0137247528442654	-0.0124657057252131	-0.0132701478164165	-0.0145997540912796	-0.0154316648747514	-0.0144936794569089	-0.0118771072083585	-0.00786946994074138	-0.00521159358576629	-0.0046653802430648	-0.00299222760559494	-0.0020073875130327	3.27744711048072e-05	-0.000999332998241564	0.000131291860266181	0.000312746495598399	0.000236804420533772	1.441795
"14767"	0.00369988294014138	0.00355296105968404	0.00342436755049097	0.00368851530019365	0.00400934550743691	0.00446488755556208	0.00457712585861232	0.00418950127981297	0.00402830024526584	0.00478936307566529	0.00614533638710033	0.00274547459200914	-0.00239049735688191	-0.00511956257213792	-0.00485557883285279	-0.00595534400204184	-0.00759215229440092	-0.00960444303899146	-0.00725493225457262	-0.00531485142707311	-0.00461955344355325	-0.00571676616824285	-0.00463380662080906	-0.00134205690332891	1.4468125
"14768"	-0.000402738976143045	-0.001533510612819	-0.00200232460973331	-0.00343549026322956	-0.00386897188808845	-0.00374071309142941	-0.00434846415221542	-0.00468843239955678	-0.00581617126720617	-0.00472184528080564	-0.00336523429822826	-0.000878008705135427	0.00404145152504966	0.0055113623967841	0.00630181039402678	0.00886472885685447	0.0105593296654932	0.0135371994352286	0.0138923472561329	0.010848656161002	0.0100357285452221	0.0103372643051762	0.0086149252975929	0.00569478603781484	1.44623
"14769"	0.00487380995295246	0.00633491510236246	0.00675344313014103	0.00707259755263853	0.0070332533364516	0.00723024031066025	0.00910557285813176	0.0109433851285959	0.0116638395880273	0.00963584319095964	0.00848451025629729	0.00891012511903646	0.00894026130852624	0.00808641093063274	0.00634450711671141	0.00402196742847016	0.00525524032690226	0.00559225967481875	0.00524464626870785	0.00618211180149865	0.00809435696423158	0.0108678226668167	0.0121789727951362	0.0125056030056984	1.453295
"14770"	0.0119150112893969	0.0109075420052843	0.0118419816713947	0.0125995154219575	0.012201029737885	0.0115168292481111	0.00995850490305957	0.008708372474878	0.0089270311260159	0.00973746436160598	0.00877679891169454	0.0063039523771035	0.00454514793225484	0.00353195139473184	0.00224141547442113	0.000270639704839018	-0.00399633616280265	-0.00592168734869293	-0.00877361542582465	-0.00939683320482435	-0.0109856483885498	-0.0125146897331752	-0.0128554550787669	-0.0120496980393625	1.4706875
"14773"	-0.00975475823082492	-0.00900096700950955	-0.00823472550101968	-0.00804339386774589	-0.0083916910607318	-0.00835132439891117	-0.00753960995181678	-0.00740146598273859	-0.00685880993154086	-0.0055524057005799	-0.00430112584125045	-0.000447993193908203	0.00336011245427317	0.00511089727871191	0.00618351562509937	0.010740546513279	0.0122924263121652	0.0130593113862293	0.0165986697636911	0.0157222466156505	0.0155597015888065	0.0162631598488186	0.0162986521487175	0.0143226133982642	1.4567625
"14774"	0.0119556105905844	0.0114417802286532	0.00952680418685528	0.0101649837847139	0.0109297785704648	0.0108755644571885	0.0104870844626811	0.00974010446138508	0.00850344246218485	0.00571369807731795	0.00521142107071364	0.00371414470295528	0.000648604250211431	0.00152446162538291	0.000429313825662707	-0.00108668851302422	0.00181753094566746	0.00239553084354595	0.00257231284201787	0.0042414956980203	0.00488067860240134	0.00419355180536112	0.0037875438616059	0.00431431870302441	1.4739525
"14775"	0.00439567099307802	0.00426769788655015	0.00426675260506208	0.00386835894583058	0.00398510388188519	0.00352529290489349	0.00337965023151511	0.00435718007582643	0.00469326362565339	0.00577913980410532	0.0042044413475526	0.00319122253211935	0.00473967841681616	0.00366512348137088	0.00439789583102955	0.00322440528846655	0.00242556306173739	0.00202731457099019	0.00112446791394571	0.000667802179997457	0.000475795997104574	-0.000427005306923454	-0.00236722493989116	-0.0043974038407517	1.480445
"14776"	-0.00557870637175845	-0.00505177738010449	-0.00515116235319168	-0.00691127107624782	-0.00731904889351385	-0.00676875745596748	-0.00655656732537989	-0.00769029292927208	-0.00761099027799107	-0.0084957151239838	-0.00840617823398951	-0.00467080549516941	-0.0017804595514879	0.000541778108707902	0.00134192070060024	0.00155429328699745	0.000772914940209792	-0.00129086163944172	-0.0029123940672243	-0.00204021951230736	-0.00107845836490149	0.000243060948729088	0.00211235433597876	0.00495268233392756	1.47221
"14777"	0.00653753100733018	0.00588254416479585	0.00613737238101104	0.00747521355555489	0.00801628891497374	0.00792028665172405	0.00754394667316485	0.00879685906082634	0.00906996920112639	0.0101366895865833	0.0128050963945147	0.0108479858362243	0.00509283218922297	8.43626989141533e-05	-0.000858959429434147	-0.000224547423924222	-0.000848888606085473	-0.000128333505183564	-0.00029745356310117	-0.000234833197708216	-0.000157055728930403	-0.000877998759666225	-0.000248181481026434	0.000239569046800707	1.481865
"14780"	0.00270103074601169	0.00236693683363255	0.00181956972449175	0.00207574080734786	0.00136942889915759	0.0015917206923781	0.00243137553085156	0.00293422451524289	0.0044330085663082	0.00536283526717099	0.00275967025506339	0.000228675967152424	0.00150918790774633	0.00277830139700689	0.00307130311517686	0.00218255627783158	0.00136832971263909	0.00156420747935864	0.00205501672683765	0.000800571590040276	-0.00163281348341839	-0.00241001260769002	-0.00360641764161552	-0.00460232686717481	1.48636375
"14781"	-0.00700435990705653	-0.00598547307824078	-0.00541276968346598	-0.00576400655902376	-0.00455062972058805	-0.0051078689975647	-0.00624957719965705	-0.00740172350994193	-0.00991391900427878	-0.0121193778136595	-0.0102822814816033	-0.00936285659289456	-0.0103678131798593	-0.00918646400037069	-0.00921517460945826	-0.00636021672526229	-0.00175841875414195	-0.00191889886779244	4.3857355644627e-05	0.00252250320077291	0.00455372502204286	0.00430012988510745	0.00417528667950635	0.00392227341542875	1.47552125
"14782"	0.00392193511055654	0.00357296327848394	0.00388684854473638	0.00362918489782205	0.00305293164501278	0.00416224723140306	0.0042955073128565	0.00413363394726796	0.00495491140703354	0.00626267833562153	0.007462021486384	0.0100032072781944	0.0122808857218691	0.0129699740752447	0.0133772004231967	0.0116986620014655	0.00674848515655219	0.00554578960307287	0.00483610548108323	0.00325835598537678	0.00415918404132455	0.00755841184007098	0.00927889156951154	0.00957255381069689	1.4813
"14783"	0.00985088985356213	0.0100114452800248	0.00988630830865646	0.0112482857966484	0.0117541122563039	0.0110937556849315	0.0113191641244149	0.0109040664891966	0.00983677209514242	0.00920332201391675	0.0063603595078144	0.0050679775770378	0.00516495148096401	0.00435018535807874	0.00438176884697186	0.00430439765987654	0.00531746155936804	0.00626006867496849	0.00574792145512252	0.00553565473944431	0.00323470453978879	0.000172336625724111	-0.00164322624637626	-0.00162480175434766	1.49597875
"14784"	-0.00184186299329938	-0.00229707278726907	-0.00224973854919527	-0.00346791194549766	-0.00370679043733407	-0.00344324134868063	-0.00347382623486751	-0.0026642918182944	-0.00109935286261139	-0.000113601432836716	-0.000471735997185563	-0.00338753768203014	-0.00595224404948466	-0.00627793641792785	-0.00450748427267165	-0.00323409330822624	-0.00258492417153312	-0.0010640244677134	-9.34697993081185e-05	0.00107444907287901	0.00369902690492025	0.00595660342597107	0.00784037753112886	0.00859264669620283	1.49321
"14787"	0.00820948604543422	0.00802591404617214	0.00737924539599544	0.00859751574785178	0.00876511324407054	0.00825822198433527	0.00717152479752359	0.0065934652881142	0.00622260670157076	0.00507605997997663	0.00640958875993586	0.00908839874715959	0.0107385039567771	0.0107571563648208	0.00952953805195189	0.00851480390331498	0.00851314258284201	0.00897768279267919	0.00843376290097877	0.00669424633038834	0.00543771156171043	0.00493053144254076	0.0043275109442705	0.00316792490846037	1.5058425
"14788"	0.00302463214524291	0.00325468957215603	0.00394170248865916	0.00328600808974771	0.00331559851488279	0.00279613828052546	0.00278172140071574	0.00311735276021387	0.00279040626993103	0.00238248134697464	0.00197977111285104	2.99187208107415e-05	-0.000698025778844478	0.000549776822733945	-0.000117896233185949	0.000623919362071191	0.000520760786873275	-0.00257225803031495	-0.0020694387510882	-0.000768854792264159	-0.000863341117257742	-0.00201274141114943	-0.00243834684359962	-0.00243763320746966	1.5100775
"14789"	-0.00272574152536031	-0.00280616744502102	-0.00305113874951251	-0.00403025722161606	-0.00463096204874592	-0.00298537125676205	-0.00193825983779283	-0.00177730960192714	-0.00248477416555052	-0.00195371404637617	-0.00105085011483996	-0.00036407192401878	-0.00177884322285851	-0.0019130650184906	-0.00215779583009094	-0.00513066838641501	-0.00659417266873611	-0.00563193196965621	-0.00750836769153632	-0.00856352340183896	-0.00789068043905962	-0.00783096919237578	-0.00828362759249909	-0.00849263773379807	1.5059675
"14790"	-0.0077769132456261	-0.00739132712624864	-0.00683741982926962	-0.00604089429750527	-0.00737440759418001	-0.0089747869297687	-0.00893891620750864	-0.00872162746806134	-0.00797360376959779	-0.00899767986341102	-0.0102910731911601	-0.00809191113477443	-0.00650995665482445	-0.0056407826416472	-0.0032437794937548	0.00180913211025827	0.0065444301690658	0.00926367346849933	0.0111605445123929	0.0101949788808813	0.00999387342954275	0.0115187320982749	0.0142562823361282	0.0157746064939366	1.4943025
"14791"	0.0151312984628306	0.0146822590371127	0.0140176175966162	0.0145417815905856	0.0159627108615345	0.0167584845144107	0.0164026862626548	0.015854830107487	0.0153501330347936	0.0165407628907826	0.0182568963690626	0.0179283136941557	0.0186771075306119	0.0166599591058711	0.0144753622123435	0.0115914117502287	0.00742563153426949	0.00546167223788863	0.00348739350184651	0.00483398991873654	0.00462468639669869	0.00346843179089217	0.00191223070254007	0.000708006595924841	1.5170825
"14794"	0.00176519355104211	0.00190085628686559	0.00178743423993968	0.000408576150767976	-7.90924145842954e-05	0.000121887142539903	0.000271770238878742	0.000452992185806978	0.000870073961735095	0.00152420591619229	0.000602914765129922	-0.00141365834764733	-0.00379316910396355	-0.00414028059709396	-0.00405806500527937	-0.00423377358563552	-0.00477779896492473	-0.00585057092309965	-0.00445625445516504	-0.00411103832583017	-0.00343098213485539	-0.00347999684888681	-0.00384133946369859	-0.00352688686559843	1.5200875
"14795"	-0.00412969968653728	-0.00399531910670031	-0.00491529587455993	-0.00558622837220421	-0.00423562566172013	-0.00349945209048605	-0.00302823114661655	-0.0024618065727171	-0.00185146311013684	-0.00121753027768407	0.000219001961189689	0.00155195112355185	0.00298826192522731	0.00394774457621875	0.00344241800505566	0.00278990832053278	0.00412747382060406	0.0061417916087366	0.00561163516803143	0.00370250659634201	0.00180768140272529	0.00109313269328523	0.000399659139017241	0.000584551992232817	1.5135
"14796"	0.00106331698843195	0.000873638711022061	0.00219911215451501	0.00357633652485608	0.00215886051094729	0.000550229978612848	-0.000355213673017904	-0.00110012465958935	-0.00106329592096518	-0.00319006398024142	-0.0057229439890916	-0.00607489036125461	-0.0054058469740442	-0.00479737493896498	-0.00359444115252523	-0.00313031135439807	-0.00169612676062059	-0.000626970101229645	-0.000689446964166424	0.000802079850764487	0.00290031191001754	0.00380836124430889	0.00362595722757413	0.00296373191942189	1.51511
"14797"	0.00210513379067345	0.00217664546277845	0.00201477016191019	0.00295655370048629	0.00422815495977044	0.00492041179836117	0.00434146327632479	0.00397356431827028	0.00365570226923352	0.00570751167409158	0.0056620234467483	0.00486747606575049	0.00384026699428027	0.00138317294111516	0.000358539311397517	0.00168105843862299	-6.10416510470674e-05	-0.00256462801847756	-0.0035947891239419	-0.00465343534920737	-0.004906294205251	-0.0042755209958506	-0.00272153390904294	-0.00174453846522047	1.5183025
"14798"	-0.00121605203473679	-0.00138788867083715	-0.00171444062224277	-0.00326193577297045	-0.00395903750654007	-0.00381425900018077	-0.00288341332048481	-0.00238488357972684	-0.00190450829501341	-0.00168857520129575	2.14049377907814e-05	0.00123046123223791	0.00196729153980609	0.00220712770515306	0.00125965081574187	-0.00254746060922231	-0.00313462527594336	-0.00236772928500849	-0.00228395370294837	-0.00243434028737861	-0.00443899685579304	-0.00540883269131926	-0.00601457053534721	-0.00672486365377544	1.5164575
"14801"	-0.00641445595867943	-0.00605700982618659	-0.00571842369449738	-0.00562411717423641	-0.00743140585582326	-0.0088170839260269	-0.00854900805539489	-0.00837636165838098	-0.00951573088602853	-0.0125324955729097	-0.0136050881805765	-0.0145105868522376	-0.0146945399099378	-0.0117763564182869	-0.00848659044153558	-0.00465901398682574	-0.0038735829285699	-0.00290908332195958	-0.00398333203327728	-0.00374919562453716	-0.00222025474557829	-0.00244496664190594	-0.00231285431436562	-0.00214690418240189	1.5069125
"14802"	-0.00271677212051956	-0.00278517920593417	-0.00278166145075136	-0.00162340800050808	0.000364156677860178	0.000986665127226555	0.000274556821258401	0.000262878117575982	6.49264707945177e-05	0.000326864422550989	0.00114766143243354	0.00390576333327313	0.00775555621454809	0.00635872475506839	0.00443288158783425	0.00490049156614454	0.00613011605075638	0.00568766132884489	0.00893822793566242	0.00937891483058115	0.00869822054031565	0.00912271044293283	0.00873480822536428	0.00954094972862825	1.502675
"14803"	0.0100952932455651	0.0104376009141855	0.0110179819894233	0.0117609710224159	0.0111512443470365	0.0114128779874928	0.0127574532441782	0.0126246332180102	0.0132332012136954	0.0137610013991936	0.0145808229720402	0.0143822726080403	0.0112472219064402	0.0118249461697292	0.0105872883119949	0.0076392149131659	0.00590400571714233	0.00614747946249347	0.00672077431684709	0.00689094732249561	0.00684914482960182	0.00627299352554607	0.00631871047063513	0.00569461340721623	1.51792
"14804"	0.00572073510169999	0.00570808923708887	0.0047499007730904	0.00245734449885543	0.00238599519898594	0.0033599463028817	0.00345838682903086	0.00324398720547574	0.00342111121150085	0.00449448546225884	0.00408605539970203	0.00410627785904543	0.00451820188030126	0.00447434617645274	0.00639019483192383	0.00809260435480459	0.00943857154272366	0.00837081828904286	0.00636048639816544	0.0061800636448918	0.00717180066864521	0.00927137786889172	0.0114502953553457	0.0125248594253555	1.5266275
"14805"	0.0120532224359922	0.0112853515223036	0.01093727813629	0.0112311913994407	0.0119620152866208	0.0113258468884781	0.00969134483151098	0.00983468646179579	0.0097057373916275	0.00914461394974574	0.00927733235279853	0.00764216374481242	0.00500289107842211	0.0022207433635294	0.00123541505877234	0.00145920000904889	-0.000338292795638109	-0.00206048388462948	-0.00375528400224635	-0.00458487080779382	-0.00448573778136939	-0.00580494307983457	-0.0086685431532843	-0.0101096127503924	1.5451375
"14808"	-0.0111381198241692	-0.00936317846661779	-0.00861733442354851	-0.00859507808865368	-0.00826374323271456	-0.0079983834362202	-0.00721437406777513	-0.00717584974647878	-0.00732639775793544	-0.00785857061314935	-0.00722421877904376	-0.00614884301623861	-0.00698230387849898	-0.00590952811778167	-0.0054790099360319	-0.00729282404222978	-0.0077583886135109	-0.0076720842169843	-0.00659149589259061	-0.00451237981422779	-0.00507555028465734	-0.0051360458033728	-0.0043642554615893	-0.00438152861789896	1.52835
"14809"	-0.00349958763747782	-0.00488710120293533	-0.00507223601855276	-0.00424739723873982	-0.00439886528976152	-0.00449486042106015	-0.00387757825013924	-0.00328778712595051	-0.00227292521820366	-0.000202777396902304	-0.00175861866311603	-0.00502576881568546	-0.00509061255620181	-0.00621952764107138	-0.00752098649686225	-0.00635881264807526	-0.003843461082667	-0.000139561039709753	0.0024779296541298	0.0029171869771296	0.00417990733133579	0.00293226742759208	0.00258318875521735	0.00268361036761614	1.5226875
"14810"	0.00310680179890364	0.00374242179255359	0.00437256604459397	0.00344420076822981	0.00253097462833227	0.00219430045396714	0.00123525775087276	0.00102348036442124	0.000790386455009794	-0.00202512235083921	-8.67033820590434e-05	0.00290507807017752	0.00437267932258965	0.00564678337863074	0.00606750024796251	0.00527094245606801	0.00217649049702737	-0.00094295770413134	-0.00338530360867415	-0.00478116024429286	-0.00624928223616496	-0.00701798758488982	-0.00754038497549485	-0.006767904037743	1.527425
"14811"	-0.00676699251358719	-0.00687760733129067	-0.00690025145128743	-0.00632867267693406	-0.00591121137234906	-0.00614271003038504	-0.00620972604837075	-0.00613030501017886	-0.00656620357990402	-0.00576873475052744	-0.00626906768581378	-0.0040169673631618	-0.000715174745046925	0.000404227868914211	0.000466720771077611	7.21244080783187e-05	0.00228973051379485	0.00380089188703576	0.00417170545137261	0.00484992871561342	0.00443920554200427	0.00637621364737011	0.00723095091808901	0.00607515016611393	1.517125
"14812"	0.00563523429420291	0.00578894688988569	0.0061117188335639	0.00603569713174923	0.00563613072941465	0.00624747023600716	0.00699039495921557	0.00688291792127409	0.00631262795779632	0.00817157872502407	0.00774037020084958	0.00774761804447606	0.00920083929824131	0.00975161576066205	0.0101256130690868	0.0100220768188614	0.00792750959013063	0.00735394590311449	0.00959816482372201	0.00907024978856008	0.00952091588434628	0.00993393746517095	0.0100330440148168	0.010269907253764	1.5256975
"14815"	0.0102081381835515	0.0100620636843551	0.0101346992805576	0.0104772168311652	0.0112831054181212	0.0119634863386975	0.0114903221777037	0.0109305993675086	0.010748985683727	0.0115535125288558	0.0112118704585612	0.00759595260267799	0.00488692299277342	0.00399102711553101	0.00460202130065275	0.00642502331566413	0.00751998906160956	0.0062202425028352	0.0043473614508902	0.00528672376687278	0.00518359342455743	0.0042878104371453	0.00383470174992339	0.00435569792356203	1.541675
"14816"	0.00471093260210523	0.00435578249638278	0.00350784205528007	0.00317000024473745	0.00324938046581534	0.00240207854000987	0.00252302677217016	0.00246721214796471	0.00366284500235048	0.00251789695056164	0.000529699520959804	-0.000507515769742576	-0.00132293633583575	0.000667926178657939	0.00232689406761072	0.00286594967260683	0.00287545615399839	0.00397368063668528	0.00371408456710803	0.00384188052742177	0.00474888913746244	0.00583417762212544	0.00690732293160948	0.00674998198315715	1.5486275
"14817"	0.00692644436903904	0.00673247183075412	0.0062925780041544	0.0058638257339022	0.00503102176447689	0.00495711031165785	0.00543465608627768	0.00562896744002163	0.00606974085066908	0.00632961814487815	0.00651748020006555	0.00717659605388695	0.00744312019927925	0.00530976264657537	0.00361334001742213	0.00250178772168692	0.00449713067231405	0.00527913165836657	0.00484268666036541	0.00380955898246551	0.00248861519381695	0.000840763604031421	-0.000409053400004638	0.000112248203344938	1.55939
"14818"	6.89425732689389e-05	0.000206855247765237	0.000982953927616908	0.00142934054103768	0.00147632294092665	0.00142784743405778	0.00173934136455436	0.00251777277377844	0.00107183808044505	0.000203412363207913	0.00239034108870546	0.00356507758899124	0.00393423600608027	0.00396430091288964	0.00236112867150058	0.00153522472794701	0.00150735222648165	0.000523184525672393	-0.000916336321077045	-0.00098229237744414	0.000357299937869008	0.00192275397520988	0.00224852630416546	0.0011297978543316	1.55951625
"14819"	0.00111364563771997	0.00121461137758805	0.000490313906857176	0.000613780595116893	0.00118109272005452	0.000870147042439956	-0.000147365993321211	-0.000116853565807603	0.000808325314101412	0.00149789027156724	0.000986831399903293	-0.000244742633548454	-0.00291917273404713	-0.00485667232056784	-0.0022873591786803	-0.0010638298875651	-0.00217214095628474	0.000359830451775249	0.00545517943299585	0.00713766133786787	0.00566764720981905	0.00505041498281687	0.00499816603784859	0.00507393100008796	1.561235
"14822"	0.00675617314694	0.00640274195187071	0.00622494791897021	0.00705778041095424	0.00743743430509105	0.00755423900694853	0.00716370658485855	0.00646401459288627	0.00659261032746722	0.00645552250481037	0.00781696235085846	0.0104512185814158	0.0127184331184726	0.0152512690179073	0.0143816356569147	0.0158035339165316	0.0163104276648455	0.0152270854932943	0.0135146605899572	0.0116697188694032	0.0122143394666383	0.0122001476830648	0.0122802131188413	0.012595354876743	1.5720425
"14823"	0.0108278662434318	0.0111035507309332	0.0117135145790021	0.0109702230246936	0.00995933417391396	0.00963016168373767	0.00993870920289022	0.00983650034201447	0.00916574657467252	0.0102460754929544	0.0104645090706492	0.00877028535435245	0.00796617267489434	0.00891872763143079	0.00828495502102064	0.00615679866942038	0.00450181965308376	0.00337695285520722	0.00301798614559542	0.00284214959646749	0.00263382191362132	0.00289240266974785	0.00352456484551428	0.0038337842039134	1.5889275
"14824"	0.0038446786531647	0.0036441643444882	0.00342584164818553	0.00347755414035657	0.00423609317666761	0.0043973240782211	0.00388367703412163	0.00336157495977454	0.00322822117451726	0.00252872831408395	0.000713937742005338	-0.000822684793291095	-0.00104927683358433	-0.00175541159582724	-0.000346518550441415	4.70455031937902e-06	9.41652097215661e-06	-0.00180811280606571	-0.00413673313989852	-0.00324815661746839	-0.0037075689053588	-0.00335980528107615	-0.0031218471247394	-0.00388571414885563	1.5950475
"14825"	-0.00398316166639867	-0.0034758005334983	-0.00354071083512471	-0.00335797944851228	-0.00427229583284458	-0.00383696152788607	-0.00329016923615894	-0.00295374750135067	-0.00200678161298094	-0.00434361227326809	-0.00636651167350717	-0.00462210898622396	-0.00253190387511081	-0.00134806271779925	-0.00262552245114969	-0.00259399444510586	-0.00291393266189264	-0.00332943579633487	-0.00238327658712579	-0.00133248300954235	5.67075591326812e-05	-0.000267635192791335	-0.000730045329846832	0.000412218021967154	1.5887075
"14826"	0.000369769826432447	-0.000125876810825397	-0.000264406621148932	-0.000741278794890982	-0.000432959394385508	-0.00115097187944317	-0.000569886699281346	6.29718956415276e-06	-0.000586923272305556	0.00167333758049065	0.00416343354048359	0.0024317893822268	-0.000896908406023855	-0.00245253648648206	-0.00162713479271661	0.000564279548679725	0.00475472795345774	0.008368604623868	0.00856554792639271	0.00670578911670455	0.00574385200513041	0.00546599178114514	0.00491749445595193	0.0035612763378368	1.589295
